,Twitter_Id,Date_Published,Likes,Source,Tweet,Name,Language,Location, Retweets,Entities,Latest24hours,,,,
95,9.21045E+17,2017-10-19 16:07:38+00:00,2,Twitter Web Client,"What are people spending their #money on?

Turns out it's #DEBT!

Find out if you can save by shopping at Dollar Ge… https://t.co/xYYzvbSz4I",CreditLoan,en,Boston,1,"{'hashtags': [{'text': 'money', 'indices': [31, 37]}, {'text': 'DEBT', 'indices': [58, 63]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/xYYzvbSz4I', 'expanded_url': 'https://twitter.com/i/web/status/921045181754986497', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}",,,,,
96,9.21042E+17,2017-10-19 15:55:48+00:00,2,Twitter Web Client,"Trends in the #plussize market are changing!

Check out these stats and more on our #LaneBryant credit card review… https://t.co/CJo5fFalCN",CreditLoan,en,New York,0,"{'hashtags': [{'text': 'plussize', 'indices': [14, 23]}, {'text': 'LaneBryant', 'indices': [84, 95]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/CJo5fFalCN', 'expanded_url': 'https://twitter.com/i/web/status/921042204642160640', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [116, 139]}]}",,,,,
97,9.20318E+17,2017-10-17 16:00:01+00:00,0,Twitter Web Client,"Did you know food tasted different in the air?! Wanna try it for yourself?

Check out this review on the AAdvantage… https://t.co/OeWSN3jeaj",CreditLoan,en,New York,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OeWSN3jeaj', 'expanded_url': 'https://twitter.com/i/web/status/920318490640355328', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [117, 140]}]}",,,,,
98,9.20284E+17,2017-10-17 13:42:13+00:00,0,Twitter Web Client,"Crazy, right?! See more cool #reading stats in our Barnes &amp; Noble Mastercard review here --&gt;… https://t.co/QGlSVf4KUo",CreditLoan,en,New York,0,"{'hashtags': [{'text': 'reading', 'indices': [29, 37]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/QGlSVf4KUo', 'expanded_url': 'https://twitter.com/i/web/status/920283812961161217', 'display_url': 'twitter.com/i/web/status/9…', 'indices': [101, 124]}]}",,,,,
99,9.20009E+17,2017-10-16 19:30:20+00:00,0,Twitter Web Client,Considering a secured credit card? Have #badcredit and need to fix it? Check out Green Dot Platinum Visa Review https://t.co/zlLlog9Qc7,CreditLoan,en,San Francisco,0,"{'hashtags': [{'text': 'badcredit', 'indices': [40, 50]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/zlLlog9Qc7', 'expanded_url': 'https://www.creditloan.com/credit-cards/green-dot-platinum-visa/#.WeUIojGP1YE.twitter', 'display_url': 'creditloan.com/credit-cards/g…', 'indices': [112, 135]}]}",,,,,
100,9.18842E+17,2017-10-13 14:14:57+00:00,0,Twitter Web Client,Everything You Need to Know About Navient Student Loans https://t.co/IyWkQDsNLn,CreditLoan,en,Los Angeles,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/IyWkQDsNLn', 'expanded_url': 'https://www.creditloan.com/student-loans/navient/#.WeDKXo4VAeA.twitter', 'display_url': 'creditloan.com/student-loans/…', 'indices': [56, 79]}]}",,,,,
101,9.18842E+17,2017-10-13 14:13:18+00:00,0,Twitter Web Client,Got a love for #fashion and a penchant for #shopping? Here's a few tips on shopping credit cards! https://t.co/16qTm0pVHE,CreditLoan,en,Florida,0,"{'hashtags': [{'text': 'fashion', 'indices': [15, 23]}, {'text': 'shopping', 'indices': [43, 52]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/16qTm0pVHE', 'expanded_url': 'https://www.creditloan.com/credit-cards/best-fashion-lovers/#.WeDIb-jCx3s.twitter', 'display_url': 'creditloan.com/credit-cards/b…', 'indices': [98, 121]}]}",,,,,
102,9.18585E+17,2017-10-12 21:12:37+00:00,0,Twitter Web Client,Need a #loan? Here are 10 Unexpected Uses for Personal Loans That Will Save You Money https://t.co/5RiHkuV0a3,CreditLoan,en,Los Angeles,0,"{'hashtags': [{'text': 'loan', 'indices': [7, 12]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/5RiHkuV0a3', 'expanded_url': 'https://www.creditloan.com/personal-loans/10-unexpected-uses/#.Wd_arTTi9Hk.twitter', 'display_url': 'creditloan.com/personal-loans…', 'indices': [86, 109]}]}",,,,,
103,9.18585E+17,2017-10-12 21:11:30+00:00,1,Twitter Web Client,Walking down the aisle soon? Here's what you need to know about merging your finances after the #wedding! https://t.co/DQyi3Gor4L,CreditLoan,en,Boston,1,"{'hashtags': [{'text': 'wedding', 'indices': [96, 104]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/DQyi3Gor4L', 'expanded_url': 'https://www.creditloan.com/blog/newlyweds-merging-finances/#.Wd_aPICKg2E.twitter', 'display_url': 'creditloan.com/blog/newlyweds…', 'indices': [106, 129]}]}",,,,,
104,9.18146E+17,2017-10-11 16:08:37+00:00,0,Twitter Web Client,RT @danielbwesley: Tips from @CreditLoan to compete on quality in the #tech sphere #Entrepreneurs @ForbesTechCncl https://t.co/k0BT643QQr,CreditLoan,en,Boston,1,"{'hashtags': [{'text': 'tech', 'indices': [70, 75]}, {'text': 'Entrepreneurs', 'indices': [83, 97]}], 'symbols': [], 'user_mentions': [{'screen_name': 'danielbwesley', 'name': 'Daniel Wesley', 'id': 2842190445, 'id_str': '2842190445', 'indices': [3, 17]}, {'screen_name': 'CreditLoan', 'name': 'CreditLoan.com', 'id': 20288521, 'id_str': '20288521', 'indices': [29, 40]}, {'screen_name': 'ForbesTechCncl', 'name': 'Forbes Technology Council', 'id': 3291010518, 'id_str': '3291010518', 'indices': [98, 113]}], 'urls': [{'url': 'https://t.co/k0BT643QQr', 'expanded_url': 'https://goo.gl/eSBf8s', 'display_url': 'goo.gl/eSBf8s', 'indices': [114, 137]}]}",,,,,
105,9.17803E+17,2017-10-10 17:24:50+00:00,0,Twitter Web Client,"Reports came out today that the UK is a victim of the #Equifax breach, too. 

Here's how you protect yourself! https://t.co/msj8oPsTvM",CreditLoan,en,Los Angeles,0,"{'hashtags': [{'text': 'Equifax', 'indices': [54, 62]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/msj8oPsTvM', 'expanded_url': 'https://www.creditloan.com/credit-reports/equifax-breach/#.Wd0BoRqLgW0.twitter', 'display_url': 'creditloan.com/credit-reports…', 'indices': [111, 134]}]}",,,,,
106,9.17782E+17,2017-10-10 15:59:59+00:00,0,Twitter Web Client,You ready to spread your wings and #travel? Here's our Bank of America Travel Rewards Credit Card Review #wanderlust https://t.co/kwiaoH6ic2,CreditLoan,en,Florida,0,"{'hashtags': [{'text': 'travel', 'indices': [35, 42]}, {'text': 'wanderlust', 'indices': [105, 116]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/kwiaoH6ic2', 'expanded_url': 'https://www.creditloan.com/credit-cards/bank-of-america-travel-rewards/#.Wdzt6xJuy1w.twitter', 'display_url': 'creditloan.com/credit-cards/b…', 'indices': [117, 140]}]}",,,,,
107,9.17781E+17,2017-10-10 15:57:15+00:00,2,Twitter Web Client,8 Apps to Help You Manage and Improve Your Bad #Credit https://t.co/y9OHtoktut,CreditLoan,en,Boston,0,"{'hashtags': [{'text': 'Credit', 'indices': [47, 54]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/y9OHtoktut', 'expanded_url': 'https://www.creditloan.com/credit-scores/8-apps/#.WdztwxAGVbY.twitter', 'display_url': 'creditloan.com/credit-scores/…', 'indices': [55, 78]}]}",,,,,
108,9.1757E+17,2017-10-10 02:00:13+00:00,0,Twitter Web Client,Why would you ever need a #creditcard? Here's the answer in 10 Compelling Reasons Why You Need Credit Cards https://t.co/kSQxrfzwBk,CreditLoan,en,San Francisco,0,"{'hashtags': [{'text': 'creditcard', 'indices': [26, 37]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/kSQxrfzwBk', 'expanded_url': 'https://www.creditloan.com/credit-cards/10-compelling-reasons/#.WdwpZb7fuPQ.twitter', 'display_url': 'creditloan.com/credit-cards/1…', 'indices': [108, 131]}]}",,,,,
109,9.17457E+17,2017-10-09 18:29:13+00:00,0,Twitter Web Client,9 Ways to Protect Yourself After the Equifax Breach https://t.co/9J5mDEONEO,CreditLoan,en,Boston,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9J5mDEONEO', 'expanded_url': 'https://www.creditloan.com/credit-reports/equifax-breach/#.Wdu_8cb_9vc.twitter', 'display_url': 'creditloan.com/credit-reports…', 'indices': [52, 75]}]}",,,,,
110,9.15615E+17,2017-10-04 16:30:18+00:00,0,Twitter Web Client,Looking to make a big electronics purchase on credit? Make sure you pick the right card! https://t.co/HcqPjy3qi9,CreditLoan,en,New York,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/HcqPjy3qi9', 'expanded_url': 'https://www.creditloan.com/credit-cards/best-electronics-store/', 'display_url': 'creditloan.com/credit-cards/b…', 'indices': [89, 112]}]}",,,,,
111,9.153E+17,2017-10-03 19:36:54+00:00,1,Twitter Web Client,Having bad credit can be a bummer. Here's 10 things you'll wish you had known earlier in life: https://t.co/OX29xuUZI4,CreditLoan,en,Boston,2,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/OX29xuUZI4', 'expanded_url': 'https://www.creditloan.com/credit-scores/bad-credit-10-things/', 'display_url': 'creditloan.com/credit-scores/…', 'indices': [95, 118]}]}",,,,,
112,9.15269E+17,2017-10-03 17:36:28+00:00,2,Twitter Web Client,The Ultimate Guide on How to Re-Establish Credit https://t.co/gKcEbQoP2y,CreditLoan,en,Boston,1,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/gKcEbQoP2y', 'expanded_url': 'https://www.creditloan.com/credit-scores/re-establish-credit/', 'display_url': 'creditloan.com/credit-scores/…', 'indices': [49, 72]}]}",,,,,
113,9.05504E+17,2017-09-06 18:51:46+00:00,0,Twitter Web Client,Wells Fargo Credit Cards: An In-Depth Review https://t.co/Qb8s9hLdub,CreditLoan,en,Boston,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/Qb8s9hLdub', 'expanded_url': 'https://www.creditloan.com/credit-cards/wells-fargo/', 'display_url': 'creditloan.com/credit-cards/w…', 'indices': [45, 68]}]}",,,,,
114,9.0377E+17,2017-09-02 00:02:12+00:00,0,Twitter Web Client,Zales Credit Card Review: Is It Worth It? https://t.co/OJK5Xif4oM  @ZalesJewelers,CreditLoan,en,New York,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ZalesJewelers', 'name': 'Zalesjewelers', 'id': 39815311, 'id_str': '39815311', 'indices': [67, 81]}], 'urls': [{'url': 'https://t.co/OJK5Xif4oM', 'expanded_url': 'https://www.creditloan.com/credit-cards/zales/', 'display_url': 'creditloan.com/credit-cards/z…', 'indices': [42, 65]}]}",,,,,
115,9.033E+17,2017-08-31 16:54:33+00:00,1,Twitter Web Client,Amazon Credit Cards: Everything You Need to Know https://t.co/ozkiyC4Nu3,CreditLoan,en,New York,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ozkiyC4Nu3', 'expanded_url': 'https://www.creditloan.com/credit-cards/amazon/', 'display_url': 'creditloan.com/credit-cards/a…', 'indices': [49, 72]}]}",,,,,
116,9.02551E+17,2017-08-29 15:16:29+00:00,1,Twitter Web Client,Everything You Need to Know About Experian https://t.co/NYqALFQVYY,CreditLoan,en,Florida,2,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/NYqALFQVYY', 'expanded_url': 'https://www.creditloan.com/credit-reports/experian/#.WaWFSI9mSas.twitter', 'display_url': 'creditloan.com/credit-reports…', 'indices': [43, 66]}]}",,,,,
117,9.02173E+17,2017-08-28 14:17:43+00:00,1,Twitter Web Client,When to Use a Personal Loan Instead of a Credit Card https://t.co/ivn18KkVG8,CreditLoan,en,Florida,1,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ivn18KkVG8', 'expanded_url': 'https://www.creditloan.com/blog/should-i-use-a-personal-loan-or-a-credit-card-for-my-big-purchase/', 'display_url': 'creditloan.com/blog/should-i-…', 'indices': [53, 76]}]}",,,,,
118,9.01136E+17,2017-08-25 17:37:18+00:00,1,Twitter Web Client,Lender Comparison: Avant vs. Prosper https://t.co/9hCuxESW3U,CreditLoan,fr,Florida,1,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/9hCuxESW3U', 'expanded_url': 'https://www.creditloan.com/personal-loans/avant-vs-prosper/', 'display_url': 'creditloan.com/personal-loans…', 'indices': [37, 60]}]}",,,,,
119,9.00817E+17,2017-08-24 20:26:30+00:00,1,Twitter Web Client,#OldNavy Credit Card Review https://t.co/pivLiRsRDF,CreditLoan,en,Florida,3,"{'hashtags': [{'text': 'OldNavy', 'indices': [0, 8]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/pivLiRsRDF', 'expanded_url': 'https://www.creditloan.com/credit-cards/old-navy/', 'display_url': 'creditloan.com/credit-cards/o…', 'indices': [28, 51]}]}",,,,,
120,9.00431E+17,2017-08-23 18:55:36+00:00,1,Twitter Web Client,How The Average American Uses Energy https://t.co/6ssg7HnoYX,CreditLoan,en,Los Angeles,1,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/6ssg7HnoYX', 'expanded_url': 'https://www.creditloan.com/blog/how-the-average-american-uses-energy/', 'display_url': 'creditloan.com/blog/how-the-a…', 'indices': [37, 60]}]}",,,,,
121,9.00012E+17,2017-08-22 15:07:41+00:00,0,Twitter Web Client,Top Credit Cards for Frequent Flyers https://t.co/P309ZAmW53,CreditLoan,en,San Francisco,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/P309ZAmW53', 'expanded_url': 'https://www.creditloan.com/credit-cards/frequent-flyers/', 'display_url': 'creditloan.com/credit-cards/f…', 'indices': [37, 60]}]}",,,,,
122,8.99684E+17,2017-08-21 17:26:49+00:00,0,Twitter Web Client,Want #Tech Employees Who Are Ideal Fits? Teach These Lessons from @danielbwesley via @ForbesTechCncl https://t.co/4ZTsOCqZZR,CreditLoan,en,Los Angeles,0,"{'hashtags': [{'text': 'Tech', 'indices': [5, 10]}], 'symbols': [], 'user_mentions': [{'screen_name': 'danielbwesley', 'name': 'Daniel Wesley', 'id': 2842190445, 'id_str': '2842190445', 'indices': [66, 80]}, {'screen_name': 'ForbesTechCncl', 'name': 'Forbes Technology Council', 'id': 3291010518, 'id_str': '3291010518', 'indices': [85, 100]}], 'urls': [{'url': 'https://t.co/4ZTsOCqZZR', 'expanded_url': 'https://www.forbes.com/sites/forbestechcouncil/2017/08/18/want-data-savvy-employees-who-are-ideal-fits-teach-these-lessons/#4edeb0a54622', 'display_url': 'forbes.com/sites/forbeste…', 'indices': [101, 124]}]}",,,,,
123,8.99644E+17,2017-08-21 14:47:25+00:00,0,Twitter Web Client,Review: Chase Ink Business Preferred Credit Card https://t.co/b5Fa18XOYQ,CreditLoan,en,Boston,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/b5Fa18XOYQ', 'expanded_url': 'https://www.creditloan.com/credit-cards/chase-ink-business/', 'display_url': 'creditloan.com/credit-cards/c…', 'indices': [49, 72]}]}",,,,,
124,8.99307E+17,2017-08-20 16:26:46+00:00,2,Twitter Web Client,9 Ways Smart Couples Pay For Weddings https://t.co/ZakXMHenFe #gotengaged,CreditLoan,en,Boston,1,"{'hashtags': [{'text': 'gotengaged', 'indices': [62, 73]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ZakXMHenFe', 'expanded_url': 'https://www.creditloan.com/blog/9-smart-wedding-planning-tips/', 'display_url': 'creditloan.com/blog/9-smart-w…', 'indices': [38, 61]}]}",,,,,
125,8.99306E+17,2017-08-20 16:24:16+00:00,2,Twitter Web Client,"How to Save For Retirement, Even if You're Starting Late https://t.co/VrxVx6Bp2P  @danielbwesley",CreditLoan,en,New York,3,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'danielbwesley', 'name': 'Daniel Wesley', 'id': 2842190445, 'id_str': '2842190445', 'indices': [82, 96]}], 'urls': [{'url': 'https://t.co/VrxVx6Bp2P', 'expanded_url': 'https://www.creditloan.com/personal-loans/retirement-saving-late/', 'display_url': 'creditloan.com/personal-loans…', 'indices': [57, 80]}]}",,,,,
126,8.92132E+17,2017-07-31 21:16:47+00:00,1,Twitter Web Client,3 Ways #Data Can Bring Personalization To 'Offline' Businesses from @CreditLoan via @ForbesTechCncl https://t.co/SdUyhPImlQ,CreditLoan,en,Los Angeles,1,"{'hashtags': [{'text': 'Data', 'indices': [7, 12]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CreditLoan', 'name': 'CreditLoan.com', 'id': 20288521, 'id_str': '20288521', 'indices': [68, 79]}, {'screen_name': 'ForbesTechCncl', 'name': 'Forbes Technology Council', 'id': 3291010518, 'id_str': '3291010518', 'indices': [84, 99]}], 'urls': [{'url': 'https://t.co/SdUyhPImlQ', 'expanded_url': 'https://www.forbes.com/sites/forbestechcouncil/2017/07/31/three-ways-data-can-bring-personalization-to-offline-businesses/#62576d1269d8', 'display_url': 'forbes.com/sites/forbeste…', 'indices': [100, 123]}]}",,,,,
127,8.80806E+17,2017-06-30 15:13:07+00:00,1,Twitter Web Client,Why You Should Take a 'Wait-and-See' Approach to New-Product Launches via @Entrepreneur https://t.co/3VX5vUe2mc,CreditLoan,en,Boston,1,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Entrepreneur', 'name': 'Entrepreneur', 'id': 19407053, 'id_str': '19407053', 'indices': [74, 87]}], 'urls': [{'url': 'https://t.co/3VX5vUe2mc', 'expanded_url': 'http://entm.ag/d6a', 'display_url': 'entm.ag/d6a', 'indices': [88, 111]}]}",,,,,
128,8.77181E+17,2017-06-20 15:05:19+00:00,0,Twitter Web Client,RT @danielbwesley: 3 Critical Thinking Skills from @CreditLoan The First #Tech Trillionaire Will Have... via @ForbesTechCncl https://t.co/H…,CreditLoan,en,Florida,4,"{'hashtags': [{'text': 'Tech', 'indices': [73, 78]}], 'symbols': [], 'user_mentions': [{'screen_name': 'danielbwesley', 'name': 'Daniel Wesley', 'id': 2842190445, 'id_str': '2842190445', 'indices': [3, 17]}, {'screen_name': 'CreditLoan', 'name': 'CreditLoan.com', 'id': 20288521, 'id_str': '20288521', 'indices': [51, 62]}, {'screen_name': 'ForbesTechCncl', 'name': 'Forbes Technology Council', 'id': 3291010518, 'id_str': '3291010518', 'indices': [109, 124]}], 'urls': []}",,,,,
129,8.70292E+17,2017-06-01 14:51:59+00:00,1,Twitter Web Client,A Banker's 6 Best #Tips to Get a #Home Loan With Bad Credit @danielbwesley https://t.co/J5h8GlMqAn,CreditLoan,en,New York,1,"{'hashtags': [{'text': 'Tips', 'indices': [18, 23]}, {'text': 'Home', 'indices': [33, 38]}], 'symbols': [], 'user_mentions': [{'screen_name': 'danielbwesley', 'name': 'Daniel Wesley', 'id': 2842190445, 'id_str': '2842190445', 'indices': [60, 74]}], 'urls': [{'url': 'https://t.co/J5h8GlMqAn', 'expanded_url': 'https://www.creditloan.com/mortgages/bad-credit-home-loans/', 'display_url': 'creditloan.com/mortgages/bad-…', 'indices': [75, 98]}]}",,,,,
130,8.0113E+17,2016-11-22 18:27:58+00:00,4,Twitter Web Client,New on our Blog: How to Dispute An Error On Your Credit Report - https://t.co/ykx5dbG6Rp,CreditLoan,en,Boston,2,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ykx5dbG6Rp', 'expanded_url': 'https://www.creditloan.com/blog/how-to-dispute-error-on-credit-report/', 'display_url': 'creditloan.com/blog/how-to-di…', 'indices': [65, 88]}]}",,,,,
131,6.01391E+17,2015-05-21 14:14:48+00:00,0,Twitter Web Client,@TwitterAds Would like assistance with reactivating Twitter Ads,CreditLoan,en,Boston,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,,
132,6.00747E+17,2015-05-19 19:37:46+00:00,0,Twitter Web Client,@Support Twitter ads access disabled due to policies regarding financial sector. Would like to correct and become compliant.,CreditLoan,en,San Francisco,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,,,,
133,5.319E+17,2014-11-10 20:03:49+00:00,4,Twitter Web Client,The Rising SHE-conomy: http://t.co/yhxCNGwpAe,CreditLoan,en,Los Angeles,2,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/yhxCNGwpAe', 'expanded_url': 'http://www.creditloan.com/infographics/the-rising-she-conomy/', 'display_url': 'creditloan.com/infographics/t…', 'indices': [23, 45]}]}",,,,,
134,5.09932E+17,2014-09-11 05:09:50+00:00,0,Twitter Web Client,"@OptimumHelp after multiple contact attempts, why have you refused to address our notice? http://t.co/er9WKu3H1I",CreditLoan,en,Florida,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'OptimumHelp', 'name': 'Optimum Help', 'id': 705534415, 'id_str': '705534415', 'indices': [0, 12]}], 'urls': [{'url': 'http://t.co/er9WKu3H1I', 'expanded_url': 'http://tny.cz/21f63c47', 'display_url': 'tny.cz/21f63c47', 'indices': [90, 112]}]}",,,,,
135,5.09436E+17,2014-09-09 20:21:01+00:00,0,Twitter Web Client,"@ZillaLouisezi after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; desist? http://t.co/TMDRCPpA7j",CreditLoan,en,Boston,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ZillaLouisezi', 'name': 'Zilla Montoute', 'id': 138309295, 'id_str': '138309295', 'indices': [0, 14]}], 'urls': [{'url': 'http://t.co/TMDRCPpA7j', 'expanded_url': 'http://tny.cz/5dd5df29', 'display_url': 'tny.cz/5dd5df29', 'indices': [120, 142]}]}",,,,,
136,5.09436E+17,2014-09-09 20:20:15+00:00,1,Twitter Web Client,"@JayPharoah after multiple contact attempts, why have you neglected to acknowledge our cease &amp; desist notice? http://t.co/jlpCxtQC6C",CreditLoan,en,Los Angeles,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JayPharoah', 'name': 'Jay Pharoah', 'id': 25343191, 'id_str': '25343191', 'indices': [0, 11]}], 'urls': [{'url': 'http://t.co/jlpCxtQC6C', 'expanded_url': 'http://tny.cz/0b7ec179', 'display_url': 'tny.cz/0b7ec179', 'indices': [114, 136]}]}",,,,,
137,5.04327E+17,2014-08-26 17:58:57+00:00,0,Twitter Web Client,"@AlterVista after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; desist? http://t.co/0sxkWMbG7F",CreditLoan,en,Boston,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AlterVista', 'name': 'Altervista', 'id': 29074259, 'id_str': '29074259', 'indices': [0, 11]}], 'urls': [{'url': 'http://t.co/0sxkWMbG7F', 'expanded_url': 'http://tny.cz/035372df', 'display_url': 'tny.cz/035372df', 'indices': [117, 139]}]}",,,,,
138,5.04327E+17,2014-08-26 17:58:18+00:00,0,Twitter Web Client,"@niccolofabi after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; desist? http://t.co/uqWfXe1AIg",CreditLoan,en,Boston,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'niccolofabi', 'name': 'Niccolò Fabi', 'id': 218548358, 'id_str': '218548358', 'indices': [0, 12]}], 'urls': [{'url': 'http://t.co/uqWfXe1AIg', 'expanded_url': 'http://tny.cz/eb41995b', 'display_url': 'tny.cz/eb41995b', 'indices': [118, 140]}]}",,,,,
139,5.04327E+17,2014-08-26 17:56:30+00:00,0,Twitter Web Client,"@prensa_popular after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; desist? http://t.co/Ez6vGmg04o",CreditLoan,en,Los Angeles,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'prensa_popular', 'name': 'La Prensa Popular', 'id': 325232976, 'id_str': '325232976', 'indices': [0, 15]}], 'urls': [{'url': 'http://t.co/Ez6vGmg04o', 'expanded_url': 'http://tny.cz/8ca4d9fb', 'display_url': 'tny.cz/8ca4d9fb', 'indices': [121, 143]}]}",,,,,
140,5.04326E+17,2014-08-26 17:56:02+00:00,0,Twitter Web Client,"@Financial_Data after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; desist? http://t.co/hnn8sYtQrb",CreditLoan,en,Florida,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Financial_Data', 'name': 'Financial Data', 'id': 550408111, 'id_str': '550408111', 'indices': [0, 15]}], 'urls': [{'url': 'http://t.co/hnn8sYtQrb', 'expanded_url': 'http://tny.cz/07a56aa7', 'display_url': 'tny.cz/07a56aa7', 'indices': [121, 143]}]}",,,,,
141,5.04326E+17,2014-08-26 17:55:27+00:00,0,Twitter Web Client,"@melusinabombay after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; desist?http://t.co/jyrUHL7tZD",CreditLoan,en,San Francisco,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'melusinabombay', 'name': 'Melusina', 'id': 412999068, 'id_str': '412999068', 'indices': [0, 15]}], 'urls': [{'url': 'http://t.co/jyrUHL7tZD', 'expanded_url': 'http://tny.cz/3b8eeffe', 'display_url': 'tny.cz/3b8eeffe', 'indices': [120, 142]}]}",,,,,
142,5.04326E+17,2014-08-26 17:54:53+00:00,0,Twitter Web Client,"@MynorGO after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; desist? http://t.co/5sEJsoVaW0",CreditLoan,en,Florida,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'http://t.co/5sEJsoVaW0', 'expanded_url': 'http://tny.cz/c12ac8e8', 'display_url': 'tny.cz/c12ac8e8', 'indices': [114, 136]}]}",,,,,
143,5.04326E+17,2014-08-26 17:54:18+00:00,0,Twitter Web Client,"@rogersparknews after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; desist?http://t.co/Yq4CGQbiUi",CreditLoan,en,Florida,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rogersparknews', 'name': 'Rogers Park News', 'id': 389423625, 'id_str': '389423625', 'indices': [0, 15]}], 'urls': [{'url': 'http://t.co/Yq4CGQbiUi', 'expanded_url': 'http://tny.cz/d2b38c22', 'display_url': 'tny.cz/d2b38c22', 'indices': [120, 142]}]}",,,,,
144,5.04326E+17,2014-08-26 17:53:25+00:00,0,Twitter Web Client,"@webcosmoforum after multiple contact attempts, why have you neglected to acknowledge our notice to cease &amp; desist? http://t.co/EvTmRfMIDp",CreditLoan,en,Boston,0,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'webcosmoforum', 'name': 'Webmaster Forum', 'id': 126062113, 'id_str': '126062113', 'indices': [0, 14]}], 'urls': [{'url': 'http://t.co/EvTmRfMIDp', 'expanded_url': 'http://tny.cz/a325b5f6', 'display_url': 'tny.cz/a325b5f6', 'indices': [120, 142]}]}",,,,,
